x-axis,1
second,Volt
-573.96500E-06,+25.40500928E-03
-573.94000E-06,+27.16233150E-03
-573.91500E-06,+26.99496748E-03
-573.89000E-06,+25.40500928E-03
-573.86500E-06,+27.16233150E-03
-573.84000E-06,+26.99496748E-03
-573.81500E-06,+25.40500928E-03
-573.79000E-06,+23.64768705E-03
-573.76500E-06,+22.05772884E-03
-573.74000E-06,+23.81505107E-03
-573.71500E-06,+21.89036482E-03
-573.69000E-06,+22.22509286E-03
-573.66500E-06,+25.40500928E-03
-573.64000E-06,+27.16233150E-03
-573.61500E-06,+28.75228971E-03
-573.59000E-06,+26.99496748E-03
-573.56500E-06,+25.40500928E-03
-573.54000E-06,+21.89036482E-03
-573.51500E-06,+20.46777063E-03
-573.49000E-06,+22.05772884E-03
-573.46500E-06,+22.05772884E-03
-573.44000E-06,+20.30040661E-03
-573.41500E-06,+23.98241509E-03
-573.39000E-06,+23.48032303E-03
-573.36500E-06,+20.46777063E-03
-573.34000E-06,+23.81505107E-03
-573.31500E-06,+25.40500928E-03
-573.29000E-06,+21.89036482E-03
-573.26500E-06,+20.46777063E-03
-573.24000E-06,+25.57237330E-03
-573.21500E-06,+25.23764526E-03
-573.19000E-06,+25.57237330E-03
-573.16500E-06,+25.23764526E-03
-573.14000E-06,+23.81505107E-03
-573.11500E-06,+27.16233150E-03
-573.09000E-06,+25.23764526E-03
-573.06500E-06,+25.57237330E-03
-573.04000E-06,+25.23764526E-03
-573.01500E-06,+22.05772884E-03
-572.99000E-06,+25.57237330E-03
-572.96500E-06,+23.48032303E-03
-572.94000E-06,+22.22509286E-03
-572.91500E-06,+23.64768705E-03
-572.89000E-06,+25.57237330E-03
-572.86500E-06,+26.99496749E-03
-572.84000E-06,+25.40500928E-03
-572.81500E-06,+23.64768705E-03
-572.79000E-06,+23.81505107E-03
-572.76500E-06,+27.16233150E-03
-572.74000E-06,+25.23764526E-03
-572.71500E-06,+22.05772884E-03
-572.69000E-06,+23.81505107E-03
-572.66500E-06,+25.40500928E-03
-572.64000E-06,+23.64768705E-03
-572.61500E-06,+25.57237330E-03
-572.59000E-06,+28.75228971E-03
-572.56500E-06,+26.99496749E-03
-572.54000E-06,+23.64768705E-03
-572.51500E-06,+23.81505107E-03
-572.49000E-06,+25.40500928E-03
-572.46500E-06,+25.40500928E-03
-572.44000E-06,+27.16233150E-03
-572.41500E-06,+25.23764526E-03
-572.39000E-06,+22.05772884E-03
-572.36500E-06,+22.05772884E-03
-572.34000E-06,+22.05772884E-03
-572.31500E-06,+22.05772884E-03
-572.29000E-06,+23.81505107E-03
-572.26500E-06,+25.40500928E-03
-572.24000E-06,+25.40500928E-03
-572.21500E-06,+28.91965373E-03
-572.19000E-06,+26.82760347E-03
-572.16500E-06,+22.05772884E-03
-572.14000E-06,+23.81505107E-03
-572.11500E-06,+25.40500928E-03
-572.09000E-06,+25.40500928E-03
-572.06500E-06,+25.40500928E-03
-572.04000E-06,+25.40500928E-03
-572.01500E-06,+25.40500928E-03
-571.99000E-06,+23.64768705E-03
-571.96500E-06,+23.81505107E-03
-571.94000E-06,+27.16233150E-03
-571.91500E-06,+28.75228971E-03
-571.89000E-06,+26.99496749E-03
-571.86500E-06,+23.64768705E-03
-571.84000E-06,+22.05772884E-03
-571.81500E-06,+22.05772884E-03
-571.79000E-06,+22.05772884E-03
-571.76500E-06,+20.30040661E-03
-571.74000E-06,+20.46777063E-03
-571.71500E-06,+22.05772884E-03
-571.69000E-06,+22.05772884E-03
-571.66500E-06,+23.81505107E-03
-571.64000E-06,+23.64768705E-03
-571.61500E-06,+25.57237330E-03
-571.59000E-06,+26.99496749E-03
-571.56500E-06,+25.40500928E-03
-571.54000E-06,+23.64768705E-03
-571.51500E-06,+25.57237330E-03
-571.49000E-06,+28.75228971E-03
-571.46500E-06,+28.75228971E-03
-571.44000E-06,+26.99496749E-03
-571.41500E-06,+25.40500928E-03
-571.39000E-06,+23.64768705E-03
-571.36500E-06,+23.81505107E-03
-571.34000E-06,+25.40500928E-03
-571.31500E-06,+23.64768705E-03
-571.29000E-06,+23.81505107E-03
-571.26500E-06,+25.40500928E-03
-571.24000E-06,+25.40500928E-03
-571.21500E-06,+27.16233150E-03
-571.19000E-06,+23.48032303E-03
-571.16500E-06,+22.22509286E-03
-571.14000E-06,+25.40500928E-03
-571.11500E-06,+25.40500928E-03
-571.09000E-06,+25.40500928E-03
-571.06500E-06,+23.64768705E-03
-571.04000E-06,+20.30040661E-03
-571.01500E-06,+20.46777063E-03
-570.99000E-06,+22.05772884E-03
-570.96500E-06,+22.05772884E-03
-570.94000E-06,+23.81505107E-03
-570.91500E-06,+23.64768705E-03
-570.89000E-06,+23.81505107E-03
-570.86500E-06,+25.40500928E-03
-570.84000E-06,+27.16233150E-03
-570.81500E-06,+26.99496749E-03
-570.79000E-06,+25.40500928E-03
-570.76500E-06,+25.40500928E-03
-570.74000E-06,+23.64768705E-03
-570.71500E-06,+25.57237330E-03
-570.69000E-06,+25.23764526E-03
-570.66500E-06,+22.05772884E-03
-570.64000E-06,+23.81505107E-03
